ect_x,tech,reporter,year,ect_m
7.55038408548321,RES,France,2012,6.67217706545294
7.57754683751747,RES,France,2013,6.71952642122275
7.71204085871675,MED,Germany,2010,-0.491755471609853
7.75010251516844,MED,Germany,2008,-0.565600400104486
7.78012735857362,MED,Germany,2009,-0.518006709966731
7.79654968942339,MED,Germany,2007,-0.449739486213645
7.81606090762635,MED,Germany,2005,-0.510475365515934
7.82170683535458,MED,Germany,2006,-0.435534835478116
7.83459460756039,MED,Germany,2011,-0.469812374480249
7.84429926849521,MED,Germany,2004,-0.505392356145396
7.89393440463367,MED,Germany,2003,-0.528029301219402
7.89643996742571,MED,Germany,2001,-0.526649344938747
7.91335207735214,MED,Germany,2002,-0.512535071804141
7.92347599083529,MED,Germany,2000,-0.502329096593957
7.92563269188991,MED,Germany,2012,-0.485275432899258
7.97232553362709,MED,Germany,1993,-0.499060863044193
7.97824139225309,MED,Germany,2013,-0.498444297206515
7.99676651077807,MED,Germany,1999,-0.490464451420305
8.00004766080551,MED,Germany,2014,-0.506443264135399
8.00080279270956,MED,Germany,1994,-0.603658852789607
8.00297468669065,MED,Germany,2015,-0.53992610201303
8.00627487694789,MED,Germany,1998,-0.52888529436229
8.01409321030383,MED,Germany,2017,-0.534445934145428
8.01456846297262,MED,Germany,2016,-0.51762190051284
8.0282278296859,MED,Germany,2019,-0.532812572670547
8.03792038522066,MED,Germany,2018,-0.541327490737068
8.06992131143221,MED,Germany,1995,-0.563074029091027
8.10354419767507,MED,Germany,1997,-0.481453670412421
8.1490066559614,LOW,Portugal,2010,11.2611380047037
8.16361277051813,LOW,Portugal,2009,11.3131401048118
8.17421033786097,LOW,Portugal,2008,11.2869557844489
8.17678757760695,LOW,Portugal,2011,11.2897565059046
8.18122476356871,MED,Germany,1996,-0.46153766332959
8.18675830659086,LOW,Portugal,1994,11.2380114037556
8.19943801102688,LOW,Portugal,2007,11.3515443058559
8.19981549160629,LOW,Portugal,1995,11.2460679109622
8.20616177149662,LOW,Portugal,2006,11.3210316517708
8.20656054737182,LOW,Portugal,2013,11.280544039177
8.21883561499677,LOW,Portugal,2016,11.3435471204027
8.22443345301517,LOW,Portugal,2012,11.3159321497197
8.23482624000778,LOW,Portugal,2017,11.3267254171529
8.24724379543988,LOW,Portugal,2005,11.286605119517
8.26476348617001,LOW,Portugal,2015,11.3797025788133
8.26644223082925,LOW,Portugal,2014,11.3704226508469
8.26649038991456,LOW,Portugal,2018,11.3357500647595
8.29024511734097,LOW,Portugal,1993,11.3711777306425
8.29804138517532,LOW,Portugal,1996,11.4157971860862
8.29880275527824,LOW,Portugal,1997,11.3416671647576
8.30321835951699,LOW,Portugal,2004,11.2880953018115
8.30385710778122,LOW,Portugal,2001,11.2390963379638
8.30915102380024,LOW,Portugal,2000,11.2630061996734
8.3129143717082,LOW,Portugal,2003,11.2360528814953
8.33704420079431,LOW,Portugal,2002,11.2464295989087
8.33764747046956,LOW,Portugal,1999,11.3175899166677
8.34975700885046,LOW,Portugal,2019,11.377825415648
8.35744351943859,LOW,Portugal,1998,11.3668206343606
8.53308450327857,MED,Finland,1994,9.37132125427486
8.69955713412712,PRIM,Finland,1994,10.496589653514
8.74958649156107,MED,Finland,1995,9.4855047740764
8.78555942450066,MED,Finland,2017,9.3470826825066
8.81220884624883,PRIM,Finland,2004,10.5436871720512
8.81746365619654,MED,Finland,2005,9.40085338345299
8.82501246025562,MED,Finland,2001,9.4469144161964
8.82629734275617,MED,Finland,2004,9.39763531736871
8.82819574019733,MED,Finland,2000,9.4144483502885
8.83674638106366,MED,Finland,1993,9.36123309369973
8.85046665397679,MED,Finland,2018,9.46365089561097
8.85764201093399,MED,Finland,2003,9.3945015925122
8.85930113595919,PRIM,Finland,2005,10.5720211185218
8.86803781583927,PRIM,Finland,2003,10.5495385014095
8.87694317368336,MED,Finland,2006,9.46112462184576
8.89767972447887,PRIM,Finland,1993,10.4384565117836
8.89865239583884,MED,Finland,2019,9.47764031241351
8.90734714334923,PRIM,Finland,2000,10.4879144073168
8.91821923619015,MED,Finland,2016,9.36847195426016
8.94106236809305,MED,Finland,2010,9.19116666480882
8.9451748341902,PRIM,Finland,2002,10.6195556793532
8.94612698163012,PRIM,Finland,2001,10.6414675898513
8.94649563966504,MED,Finland,1999,9.51709646323567
8.95040924164001,PRIM,Finland,1995,10.6315070818267
8.95279357458502,PRIM,Finland,2006,10.6449704081943
8.96743979347366,MED,Finland,2002,9.42655351244222
8.97807080918472,MED,Finland,2015,9.35265474328668
8.98104776701525,MED,Finland,2007,9.49094508325967
8.98782035584574,MED,Finland,1998,9.5525813474873
8.99517654873741,MED,Finland,2008,9.49553307442277
8.99520721494834,PRIM,Finland,2018,10.6135794331412
8.99899885538617,PRIM,Finland,2017,10.5489593772768
9.00769731076381,MED,Finland,2011,9.28719812832633
9.03568175155764,MED,Finland,2012,9.36874118432827
9.03991175609092,MED,Finland,2013,9.35760811647072
9.04163562006548,MED,Finland,2014,9.34513497234239
9.04212804094178,PRIM,Finland,1999,10.5685269744986
9.05122267087788,PRIM,Finland,2019,10.6865429954854
9.06081119642702,MED,Finland,1997,9.53036837061656
9.09955242735197,PRIM,Finland,2010,10.4979989991986
9.10720339699341,PRIM,Finland,2008,10.7006387236964
9.11037159646871,MED,Finland,1996,9.50633570742142
9.11345696241763,PRIM,Finland,2007,10.7558723264177
9.12309841284096,MED,Finland,2009,9.50204660889334
9.13138641764883,PRIM,Finland,2016,10.5953061040443
9.13976678698162,PRIM,Finland,1998,10.6394387717908
9.14760685818085,PRIM,Finland,1997,10.6254020760895
9.19587874037807,PRIM,Finland,2011,10.7454700846864
9.20803353546106,PRIM,Finland,2015,10.7566787673371
9.20869486343186,PRIM,Finland,2009,10.8026314321943
9.2414063551984,PRIM,Finland,1996,10.596007757534
9.26364904415928,PRIM,Finland,2012,10.8645710861197
9.2917856525513,PRIM,Finland,2014,10.8753436707796
9.30041126010752,PRIM,Finland,2013,10.8599537999447
9.4269654057042,RES,Finland,1994,16.5893855175197
9.45365338343381,RES,Finland,1993,16.8437587952444
9.45521514290702,RES,Finland,2010,16.6198748658104
9.61253633276615,RES,Finland,2006,16.7737098152527
9.61397340109962,RES,Finland,2017,16.7305022237345
9.62789484510398,RES,Finland,1995,16.7760065556688
9.62833887597476,RES,Finland,2018,16.701867476393
9.63821889762886,RES,Finland,2016,16.8267645394833
9.67484406408239,RES,Finland,1997,16.814136039852
9.68464841644768,RES,Finland,2004,16.6024061366749
9.68808853932491,RES,Finland,2000,16.5951839029495
9.69221640375032,RES,Finland,2005,16.6580141393136
9.6982801264266,RES,Finland,2019,16.8152402484398
9.70958323986077,RES,Finland,1999,16.6666720791272
9.71955015749659,RES,Finland,2003,16.5606169821533
9.73070361248967,RES,Finland,2011,16.9089559447886
9.73395608434465,RES,Finland,1998,16.7600347960985
9.73900760230405,RES,Finland,2009,16.9506780725302
9.73981893657822,RES,Finland,2007,16.886078236639
9.74038938776122,RES,Finland,2008,16.8623366875809
9.74964573181376,RES,Finland,2002,16.6631011045615
9.77687231913592,RES,Finland,1996,16.9336475724669
9.78844677135922,RES,Finland,2001,16.6390957357458
9.80483143284711,RES,Finland,2012,17.0578222275456
9.80605196765009,RES,Finland,2015,17.0549472007637
9.8391871061087,RES,Finland,2013,17.0632731613875
9.8968190736561,RES,Finland,2014,17.1134334891314
10.2855222245921,LOW,Italy,2010,-32.0701504437562
10.3407281229615,LOW,Italy,1993,-32.3897276806629
10.3581888051633,LOW,Italy,1994,-31.7516343888804
10.3888688264808,LOW,Italy,2011,-31.9389131172173
10.4115376229722,LOW,Italy,1996,-30.9717972942026
10.4118583256147,LOW,Italy,1995,-31.4993044843324
10.4190728671162,LOW,Italy,2004,-31.803290941196
10.4205592515511,LOW,Italy,2000,-31.5689982966692
10.4207476121845,LOW,Italy,2006,-31.8751097358398
10.4356963297572,LOW,Italy,2005,-31.8545625614003
10.4479919313051,LOW,Italy,2017,-31.6034831492178
10.4599844841816,LOW,Italy,2018,-31.6028309669991
10.465153059789,LOW,Italy,2007,-31.8725642171363
10.4659997388718,LOW,Italy,2009,-31.961356347973
10.4666481233811,LOW,Italy,2012,-31.8692974522912
10.469161345304,LOW,Italy,2016,-31.5064962140206
10.4732873394357,LOW,Italy,2019,-31.5900664837422
10.4755454815537,LOW,Italy,1999,-31.541282189529
10.4770992124861,LOW,Italy,2003,-31.6167386838263
10.4873060468487,LOW,Italy,2008,-31.8672186451029
10.4876949272915,LOW,Italy,2013,-31.7937377573004
10.4897216410537,LOW,Italy,2015,-31.5843108450639
10.4944957870263,LOW,Italy,2014,-31.6981930686517
10.5054170091039,LOW,Italy,2001,-31.4032158559924
10.526676140537,LOW,Italy,2002,-31.4961481979784
10.5289555467431,LOW,Italy,1997,-31.6026778801956
10.5355694613116,LOW,Italy,1998,-31.6957015696737
14.7115773169713,LOW,Finland,1994,9.21662864202882
14.765664942519,LOW,Finland,2010,9.13027851549565
14.8483528955073,LOW,Finland,2003,9.21322286658816
14.8617524107133,LOW,Finland,2004,9.20054039634429
14.9299127029509,LOW,Finland,2017,9.25685322057844
14.9361799170859,LOW,Finland,2018,9.27855283541759
14.9387292663405,LOW,Finland,2000,9.21735676372398
14.9613695863079,LOW,Finland,2019,9.29561994278218
14.9645393474245,LOW,Finland,2005,9.21309192495617
14.9735777934115,LOW,Finland,1993,9.18170912990517
14.9918890116044,LOW,Finland,1995,9.3384380010243
15.011878110746,LOW,Finland,2002,9.28194663925036
15.0134409660588,LOW,Finland,2001,9.27528363127226
15.0203170051393,LOW,Finland,2016,9.26841547821784
15.0462176544191,LOW,Finland,2006,9.24987116342535
15.0916209102375,LOW,Finland,1999,9.30127380353092
15.1168726042976,LOW,Finland,2015,9.2793251008005
15.1195810990588,LOW,Finland,2011,9.25222195642579
15.1286831868533,LOW,Finland,1998,9.34861292369658
15.1577252927644,LOW,Finland,1997,9.31024773459844
15.1887794966305,LOW,Finland,2007,9.27510371656262
15.2175704443358,LOW,Finland,2009,9.30323270040042
15.2331237862558,LOW,Finland,2012,9.29903387769423
15.2380176450563,LOW,Finland,2013,9.30744378268597
15.2381590210598,LOW,Finland,2008,9.30928282544007
15.2400790864945,LOW,Finland,2014,9.3051097861815
15.2517126942041,LOW,Finland,1996,9.29212015635868
16.606920708725,MED,France,1993,0.0273032959467905
16.6524829397609,MED,France,2010,-0.161921838295221
16.682210827329,MED,France,1994,-0.107187251681953
16.7408147922186,MED,France,1995,-0.0394372097018128
16.7504137378826,MED,France,2011,-0.105941216884148
16.7579670835376,MED,France,2000,0.0314294332978022
16.762727958467,MED,France,2001,0.0834783945050646
16.7647551209397,MED,France,1998,0.00426768868109306
16.7655831503983,MED,France,2017,-0.04853009966752
16.7668472502787,MED,France,2016,-0.0474005157187492
16.7742437844558,MED,France,2002,0.0438260524131131
16.7799761495326,MED,France,2005,-0.0427603194431576
16.7822868421876,MED,France,2019,-0.0426471993733131
16.7839237795794,MED,France,2004,-0.0425426357204017
16.7841282976659,MED,France,2015,-0.112454558705853
16.787222481899,MED,France,2008,-0.00359175438129356
16.7872742353684,MED,France,2003,-0.00310673538638184
16.7907746219055,MED,France,2006,-0.0259581573531236
16.7921612995834,MED,France,2018,-0.0229521021720913
16.7923031845543,MED,France,2009,-0.00987062056801591
16.8002291264936,MED,France,1999,0.0425272721492753
16.8015295571878,MED,France,2007,-0.033627908400625
16.8087563726475,MED,France,1997,-0.00732528731980509
16.809120890538,MED,France,2012,-0.0416069503720173
16.8105035045207,MED,France,2014,-0.0991916482433126
16.8133075067602,MED,France,1996,-0.0173426347343728
16.8220708359686,MED,France,2013,-0.0717760274737529
63.9780012397568,HIGH,Finland,1994,19.0352909738857
64.7410745441079,HIGH,Finland,1995,19.3502846832832
64.917008263662,HIGH,Finland,1993,19.0938885249427
65.5141675066804,HIGH,Finland,1998,19.5631511845114
65.5557491903981,HIGH,Finland,1997,19.5637627338997
65.7258567869545,HIGH,Finland,1999,19.6696845426669
65.7318190550829,HIGH,Finland,2005,19.5607846534403
65.7542583941151,HIGH,Finland,1996,19.5810490664736
65.7705251896306,HIGH,Finland,2018,19.6158200280861
65.787178998235,HIGH,Finland,2000,19.6739777973009
65.8086998310179,HIGH,Finland,2004,19.5367693703799
65.8491141673646,HIGH,Finland,2019,19.6072975009288
65.863517587294,HIGH,Finland,2017,19.6238113878692
65.8782007595314,HIGH,Finland,2003,19.6050593568751
65.9407019030074,HIGH,Finland,2014,19.5125488469604
65.9546162707747,HIGH,Finland,2011,19.543135384959
65.9635224457051,HIGH,Finland,2002,19.741166478472
65.9719706101708,HIGH,Finland,2001,19.8146594902747
65.9808257731977,HIGH,Finland,2012,19.544151764414
65.9845197373345,HIGH,Finland,2016,19.6219749487793
66.0056683751466,HIGH,Finland,2015,19.558918237107
66.0208758757326,HIGH,Finland,2008,19.7167889075384
66.0491610143367,HIGH,Finland,2006,19.753439306583
66.0511020984625,HIGH,Finland,2013,19.5433696899161
66.1257265120621,HIGH,Finland,2007,19.8004304278232
66.1966922696592,HIGH,Finland,2010,19.5943888648122
66.3385204934583,HIGH,Finland,2009,19.7093826348614
